date,cat_id,units_sold
2021-05-29,Category_7,4328
2021-05-29,Category_8,4087
2021-05-30,Category_1,5408
2021-05-30,Category_2,5473
2021-05-30,Category_3,2792
2021-05-30,Category_4,2740
2021-05-30,Category_5,7972
2021-05-30,Category_6,4053
2021-05-30,Category_7,4461
2021-05-30,Category_8,4090
2021-05-31,Category_1,4242
2021-05-31,Category_2,4157
2021-05-31,Category_3,2240
2021-05-31,Category_4,2078
2021-05-31,Category_5,6226
2021-05-31,Category_6,3144
2021-05-31,Category_7,3228
2021-05-31,Category_8,3160
2021-06-01,Category_1,4174
2021-06-01,Category_2,4142
2021-06-01,Category_3,2188
2021-06-01,Category_4,2203
2021-06-01,Category_5,5999
2021-06-01,Category_6,3226
2021-06-01,Category_7,3239
2021-06-01,Category_8,3177
2021-06-02,Category_1,4274
2021-06-02,Category_2,4161
2021-06-02,Category_3,2163
2021-06-02,Category_4,2170
2021-06-02,Category_5,6085
2021-06-02,Category_6,3137
2021-06-02,Category_7,3236
2021-06-02,Category_8,3234
2021-06-03,Category_1,4225
2021-06-03,Category_2,4193
2021-06-03,Category_3,2182
2021-06-03,Category_4,2039
2021-06-03,Category_5,6045
2021-06-03,Category_6,3064
2021-06-03,Category_7,3401
2021-06-03,Category_8,3098
2021-06-04,Category_1,4207
2021-06-04,Category_2,4080
2021-06-04,Category_3,2134
2021-06-04,Category_4,1987
2021-06-04,Category_5,6099
2021-06-04,Category_6,3059
2021-06-04,Category_7,3335
2021-06-04,Category_8,3095
2021-06-05,Category_1,5416
2021-06-05,Category_2,5176
2021-06-05,Category_3,2781
2021-06-05,Category_4,2564
2021-06-05,Category_5,7819
2021-06-05,Category_6,4059
2021-06-05,Category_7,4100
2021-06-05,Category_8,4282
2021-06-06,Category_1,5448
2021-06-06,Category_2,5235
2021-06-06,Category_3,2832
2021-06-06,Category_4,2718
2021-06-06,Category_5,7789
2021-06-06,Category_6,4029
2021-06-06,Category_7,4163
2021-06-06,Category_8,3995
2021-06-07,Category_1,4139
2021-06-07,Category_2,4074
2021-06-07,Category_3,2084
2021-06-07,Category_4,2042
2021-06-07,Category_5,6035
2021-06-07,Category_6,3055
2021-06-07,Category_7,3253
2021-06-07,Category_8,3071
2021-06-08,Category_1,4004
2021-06-08,Category_2,3968
2021-06-08,Category_3,2050
2021-06-08,Category_4,1995
2021-06-08,Category_5,5936
2021-06-08,Category_6,3031
2021-06-08,Category_7,3277
2021-06-08,Category_8,3108
2021-06-09,Category_1,3963
2021-06-09,Category_2,3871
2021-06-09,Category_3,2016
2021-06-09,Category_4,2013
2021-06-09,Category_5,5931
2021-06-09,Category_6,3051
2021-06-09,Category_7,3048
2021-06-09,Category_8,2964
2021-06-10,Category_1,3964
2021-06-10,Category_2,3843
2021-06-10,Category_3,2180
2021-06-10,Category_4,1966
2021-06-10,Category_5,6061
2021-06-10,Category_6,3125
2021-06-10,Category_7,3096
2021-06-10,Category_8,3148
2021-06-11,Category_1,4005
2021-06-11,Category_2,4000
2021-06-11,Category_3,2125
2021-06-11,Category_4,1873
2021-06-11,Category_5,5815
2021-06-11,Category_6,2934
2021-06-11,Category_7,3107
2021-06-11,Category_8,3005
2021-06-12,Category_1,5098
2021-06-12,Category_2,4885
2021-06-12,Category_3,2600
2021-06-12,Category_4,2572
2021-06-12,Category_5,7569
2021-06-12,Category_6,3849
2021-06-12,Category_7,4096
2021-06-12,Category_8,3935
2021-06-13,Category_1,5057
2021-06-13,Category_2,5174
2021-06-13,Category_3,2679
2021-06-13,Category_4,2526
2021-06-13,Category_5,7712
2021-06-13,Category_6,3804
2021-06-13,Category_7,3933
2021-06-13,Category_8,3871
2021-06-14,Category_1,3909
2021-06-14,Category_2,3850
2021-06-14,Category_3,1996
2021-06-14,Category_4,1948
2021-06-14,Category_5,5700
2021-06-14,Category_6,2922
2021-06-14,Category_7,3044
2021-06-14,Category_8,2894
2021-06-15,Category_1,4013
2021-06-15,Category_2,3917
2021-06-15,Category_3,2047
2021-06-15,Category_4,1953
2021-06-15,Category_5,5771
2021-06-15,Category_6,2962
2021-06-15,Category_7,3116
2021-06-15,Category_8,2958
2021-06-16,Category_1,3808
2021-06-16,Category_2,3872
2021-06-16,Category_3,2029
2021-06-16,Category_4,1885
2021-06-16,Category_5,5683
2021-06-16,Category_6,2885
2021-06-16,Category_7,3170
2021-06-16,Category_8,2988
2021-06-17,Category_1,3944
2021-06-17,Category_2,3679
2021-06-17,Category_3,2038
2021-06-17,Category_4,1933
2021-06-17,Category_5,5634
2021-06-17,Category_6,2885
2021-06-17,Category_7,3037
2021-06-17,Category_8,2945
2021-06-18,Category_1,3825
2021-06-18,Category_2,3839
2021-06-18,Category_3,1936
2021-06-18,Category_4,1939
2021-06-18,Category_5,5625
2021-06-18,Category_6,2865
2021-06-18,Category_7,3046
2021-06-18,Category_8,2916
2021-06-19,Category_1,4937
2021-06-19,Category_2,4828
2021-06-19,Category_3,2434
2021-06-19,Category_4,2454
2021-06-19,Category_5,7271
2021-06-19,Category_6,3733
2021-06-19,Category_7,3884
2021-06-19,Category_8,3764
2021-06-20,Category_1,4922
2021-06-20,Category_2,4855
2021-06-20,Category_3,2518
2021-06-20,Category_4,2484
2021-06-20,Category_5,7186
2021-06-20,Category_6,3679
2021-06-20,Category_7,3768
2021-06-20,Category_8,3844
2021-06-21,Category_1,3724
2021-06-21,Category_2,3682
2021-06-21,Category_3,1947
2021-06-21,Category_4,1877
2021-06-21,Category_5,5574
2021-06-21,Category_6,2826
2021-06-21,Category_7,3006
2021-06-21,Category_8,2866
2021-06-22,Category_1,3719
2021-06-22,Category_2,3655
2021-06-22,Category_3,1970
2021-06-22,Category_4,1870
2021-06-22,Category_5,5645
2021-06-22,Category_6,2799
2021-06-22,Category_7,3016
2021-06-22,Category_8,2880
2021-06-23,Category_1,3666
2021-06-23,Category_2,3579
2021-06-23,Category_3,1912
2021-06-23,Category_4,1895
2021-06-23,Category_5,5403
2021-06-23,Category_6,2889
2021-06-23,Category_7,2872
2021-06-23,Category_8,2893
2021-06-24,Category_1,3715
2021-06-24,Category_2,3602
2021-06-24,Category_3,1831
2021-06-24,Category_4,1798
2021-06-24,Category_5,5376
2021-06-24,Category_6,2767
2021-06-24,Category_7,2910
2021-06-24,Category_8,2808
2021-06-25,Category_1,3705
2021-06-25,Category_2,3572
2021-06-25,Category_3,1953
2021-06-25,Category_4,1832
2021-06-25,Category_5,5468
2021-06-25,Category_6,2828
2021-06-25,Category_7,2908
2021-06-25,Category_8,2702
2021-06-26,Category_1,4790
2021-06-26,Category_2,4730
2021-06-26,Category_3,2451
2021-06-26,Category_4,2455
2021-06-26,Category_5,6957
2021-06-26,Category_6,3442
2021-06-26,Category_7,3767
2021-06-26,Category_8,3558
2021-06-27,Category_1,4580
2021-06-27,Category_2,4639
2021-06-27,Category_3,2403
2021-06-27,Category_4,2258
2021-06-27,Category_5,6944
2021-06-27,Category_6,3625
2021-06-27,Category_7,3787
2021-06-27,Category_8,3604
2021-06-28,Category_1,3600
2021-06-28,Category_2,3478
2021-06-28,Category_3,1928
2021-06-28,Category_4,1744
2021-06-28,Category_5,5324
2021-06-28,Category_6,2745
2021-06-28,Category_7,2879
2021-06-28,Category_8,2741
2021-06-29,Category_1,3699
2021-06-29,Category_2,3465
2021-06-29,Category_3,1800
2021-06-29,Category_4,1717
2021-06-29,Category_5,5210
2021-06-29,Category_6,2699
2021-06-29,Category_7,2849
2021-06-29,Category_8,2789
2021-06-30,Category_1,3544
2021-06-30,Category_2,3490
2021-06-30,Category_3,1874
2021-06-30,Category_4,1718
2021-06-30,Category_5,5248
2021-06-30,Category_6,2633
2021-06-30,Category_7,2738
2021-06-30,Category_8,2697
2021-07-01,Category_1,3573
2021-07-01,Category_2,3494
2021-07-01,Category_3,1860
2021-07-01,Category_4,1720
2021-07-01,Category_5,5259
2021-07-01,Category_6,2609
2021-07-01,Category_7,2695
2021-07-01,Category_8,2650
2021-07-02,Category_1,3545
2021-07-02,Category_2,3371
2021-07-02,Category_3,1851
2021-07-02,Category_4,1714
2021-07-02,Category_5,5181
2021-07-02,Category_6,2696
2021-07-02,Category_7,2847
2021-07-02,Category_8,2637
2021-07-03,Category_1,4693
2021-07-03,Category_2,4375
2021-07-03,Category_3,2324
2021-07-03,Category_4,2185
2021-07-03,Category_5,6635
2021-07-03,Category_6,3399
2021-07-03,Category_7,3487
2021-07-03,Category_8,3439
2021-07-04,Category_1,4546
2021-07-04,Category_2,4365
2021-07-04,Category_3,2297
2021-07-04,Category_4,2270
2021-07-04,Category_5,6513
2021-07-04,Category_6,3424
2021-07-04,Category_7,3663
2021-07-04,Category_8,3531
2021-07-05,Category_1,3419
2021-07-05,Category_2,3354
2021-07-05,Category_3,1826
2021-07-05,Category_4,1611
2021-07-05,Category_5,5165
2021-07-05,Category_6,2633
2021-07-05,Category_7,2779
2021-07-05,Category_8,2572
2021-07-06,Category_1,3472
2021-07-06,Category_2,3297
2021-07-06,Category_3,1814
2021-07-06,Category_4,1704
2021-07-06,Category_5,4984
2021-07-06,Category_6,2519
2021-07-06,Category_7,2675
2021-07-06,Category_8,2657
2021-07-07,Category_1,3402
2021-07-07,Category_2,3354
2021-07-07,Category_3,1811
2021-07-07,Category_4,1655
2021-07-07,Category_5,4945
2021-07-07,Category_6,2544
2021-07-07,Category_7,2727
2021-07-07,Category_8,2620
2021-07-08,Category_1,3325
2021-07-08,Category_2,3274
2021-07-08,Category_3,1733
2021-07-08,Category_4,1689
2021-07-08,Category_5,4941
2021-07-08,Category_6,2616
2021-07-08,Category_7,2590
2021-07-08,Category_8,2563
2021-07-09,Category_1,3405
2021-07-09,Category_2,3286
2021-07-09,Category_3,1712
2021-07-09,Category_4,1638
2021-07-09,Category_5,4851
2021-07-09,Category_6,2477
2021-07-09,Category_7,2555
2021-07-09,Category_8,2566
2021-07-10,Category_1,4437
2021-07-10,Category_2,4249
2021-07-10,Category_3,2233
2021-07-10,Category_4,2074
2021-07-10,Category_5,6341
2021-07-10,Category_6,3232
2021-07-10,Category_7,3469
2021-07-10,Category_8,3372
2021-07-11,Category_1,4435
2021-07-11,Category_2,4320
2021-07-11,Category_3,2241
2021-07-11,Category_4,2088
2021-07-11,Category_5,6279
2021-07-11,Category_6,3138
2021-07-11,Category_7,3293
2021-07-11,Category_8,3315
2021-07-12,Category_1,3383
2021-07-12,Category_2,3277
2021-07-12,Category_3,1697
2021-07-12,Category_4,1607
2021-07-12,Category_5,4763
2021-07-12,Category_6,2472
2021-07-12,Category_7,2491
2021-07-12,Category_8,2458
2021-07-13,Category_1,3256
2021-07-13,Category_2,3101
2021-07-13,Category_3,1704
2021-07-13,Category_4,1637
2021-07-13,Category_5,4726
2021-07-13,Category_6,2428
2021-07-13,Category_7,2659
2021-07-13,Category_8,2355
2021-07-14,Category_1,3363
2021-07-14,Category_2,3119
2021-07-14,Category_3,1660
2021-07-14,Category_4,1564
2021-07-14,Category_5,4712
2021-07-14,Category_6,2466
2021-07-14,Category_7,2558
2021-07-14,Category_8,2482
2021-07-15,Category_1,3177
2021-07-15,Category_2,3014
2021-07-15,Category_3,1713
2021-07-15,Category_4,1578
2021-07-15,Category_5,4838
2021-07-15,Category_6,2432
2021-07-15,Category_7,2537
2021-07-15,Category_8,2474
2021-07-16,Category_1,3299
2021-07-16,Category_2,3148
2021-07-16,Category_3,1599
2021-07-16,Category_4,1593
2021-07-16,Category_5,4501
2021-07-16,Category_6,2451
2021-07-16,Category_7,2528
2021-07-16,Category_8,2444
2021-07-17,Category_1,4059
2021-07-17,Category_2,4085
2021-07-17,Category_3,2082
2021-07-17,Category_4,2057
2021-07-17,Category_5,5898
2021-07-17,Category_6,3122
2021-07-17,Category_7,3249
2021-07-17,Category_8,3073
2021-07-18,Category_1,4054
2021-07-18,Category_2,4046
2021-07-18,Category_3,2209
2021-07-18,Category_4,1992
2021-07-18,Category_5,5940
2021-07-18,Category_6,3148
2021-07-18,Category_7,3254
2021-07-18,Category_8,2973
2021-07-19,Category_1,3171
2021-07-19,Category_2,2948
2021-07-19,Category_3,1615
2021-07-19,Category_4,1559
2021-07-19,Category_5,4479
2021-07-19,Category_6,2382
2021-07-19,Category_7,2491
2021-07-19,Category_8,2382
2021-07-20,Category_1,3137
2021-07-20,Category_2,3003
2021-07-20,Category_3,1586
2021-07-20,Category_4,1551
2021-07-20,Category_5,4520
2021-07-20,Category_6,2302
2021-07-20,Category_7,2435
2021-07-20,Category_8,2299
2021-07-21,Category_1,3062
2021-07-21,Category_2,3056
2021-07-21,Category_3,1568
2021-07-21,Category_4,1527
2021-07-21,Category_5,4515
2021-07-21,Category_6,2258
2021-07-21,Category_7,2404
2021-07-21,Category_8,2358
2021-07-22,Category_1,3088
2021-07-22,Category_2,2989
2021-07-22,Category_3,1522
2021-07-22,Category_4,1504
2021-07-22,Category_5,4461
2021-07-22,Category_6,2292
2021-07-22,Category_7,2404
2021-07-22,Category_8,2332
2021-07-23,Category_1,3012
2021-07-23,Category_2,2953
2021-07-23,Category_3,1548
2021-07-23,Category_4,1536
2021-07-23,Category_5,4489
2021-07-23,Category_6,2312
2021-07-23,Category_7,2384
2021-07-23,Category_8,2338
2021-07-24,Category_1,3856
2021-07-24,Category_2,3948
2021-07-24,Category_3,2114
2021-07-24,Category_4,1914
2021-07-24,Category_5,5823
2021-07-24,Category_6,2911
2021-07-24,Category_7,3135
2021-07-24,Category_8,2980
2021-07-25,Category_1,3871
2021-07-25,Category_2,3815
2021-07-25,Category_3,1994
2021-07-25,Category_4,1980
2021-07-25,Category_5,5758
2021-07-25,Category_6,2913
2021-07-25,Category_7,2973
2021-07-25,Category_8,2951
2021-07-26,Category_1,2995
2021-07-26,Category_2,2923
2021-07-26,Category_3,1483
2021-07-26,Category_4,1466
2021-07-26,Category_5,4312
2021-07-26,Category_6,2285
2021-07-26,Category_7,2400
2021-07-26,Category_8,2206
2021-07-27,Category_1,2999
2021-07-27,Category_2,2911
2021-07-27,Category_3,1505
2021-07-27,Category_4,1418
2021-07-27,Category_5,4389
2021-07-27,Category_6,2161
2021-07-27,Category_7,2405
2021-07-27,Category_8,2204
2021-07-28,Category_1,2967
2021-07-28,Category_2,2814
2021-07-28,Category_3,1520
2021-07-28,Category_4,1410
2021-07-28,Category_5,4313
2021-07-28,Category_6,2217
2021-07-28,Category_7,2310
2021-07-28,Category_8,2240
2021-07-29,Category_1,2932
2021-07-29,Category_2,2894
2021-07-29,Category_3,1479
2021-07-29,Category_4,1412
2021-07-29,Category_5,4317
2021-07-29,Category_6,2233
2021-07-29,Category_7,2204
2021-07-29,Category_8,2243
2021-07-30,Category_1,2875
2021-07-30,Category_2,2854
2021-07-30,Category_3,1499
2021-07-30,Category_4,1393
2021-07-30,Category_5,4144
2021-07-30,Category_6,2180
2021-07-30,Category_7,2308
2021-07-30,Category_8,2198
2021-07-31,Category_1,3765
2021-07-31,Category_2,3579
2021-07-31,Category_3,1987
2021-07-31,Category_4,1901
2021-07-31,Category_5,5453
2021-07-31,Category_6,2850
2021-07-31,Category_7,2920
2021-07-31,Category_8,2833
2021-08-01,Category_1,3717
2021-08-01,Category_2,3600
2021-08-01,Category_3,1931
2021-08-01,Category_4,1797
2021-08-01,Category_5,5490
2021-08-01,Category_6,2848
2021-08-01,Category_7,2920
2021-08-01,Category_8,2762
2021-08-02,Category_1,2850
2021-08-02,Category_2,2855
2021-08-02,Category_3,1398
2021-08-02,Category_4,1433
2021-08-02,Category_5,4143
2021-08-02,Category_6,2148
2021-08-02,Category_7,2300
2021-08-02,Category_8,2149
2021-08-03,Category_1,2913
2021-08-03,Category_2,2759
2021-08-03,Category_3,1478
2021-08-03,Category_4,1345
2021-08-03,Category_5,4039
2021-08-03,Category_6,2068
2021-08-03,Category_7,2128
2021-08-03,Category_8,2136
2021-08-04,Category_1,2794
2021-08-04,Category_2,2747
2021-08-04,Category_3,1463
2021-08-04,Category_4,1378
2021-08-04,Category_5,4004
2021-08-04,Category_6,2067
2021-08-04,Category_7,2161
2021-08-04,Category_8,2152
2021-08-05,Category_1,2753
2021-08-05,Category_2,2772
2021-08-05,Category_3,1439
2021-08-05,Category_4,1319
2021-08-05,Category_5,4006
2021-08-05,Category_6,2078
2021-08-05,Category_7,2130
2021-08-05,Category_8,2038
2021-08-06,Category_1,2717
2021-08-06,Category_2,2723
2021-08-06,Category_3,1393
2021-08-06,Category_4,1337
2021-08-06,Category_5,4070
2021-08-06,Category_6,2060
2021-08-06,Category_7,2196
2021-08-06,Category_8,2089
2021-08-07,Category_1,3560
2021-08-07,Category_2,3463
2021-08-07,Category_3,1849
2021-08-07,Category_4,1797
2021-08-07,Category_5,5244
2021-08-07,Category_6,2627
2021-08-07,Category_7,2787
2021-08-07,Category_8,2605
2021-08-08,Category_1,3531
2021-08-08,Category_2,3439
2021-08-08,Category_3,1831
2021-08-08,Category_4,1773
2021-08-08,Category_5,5116
2021-08-08,Category_6,2667
2021-08-08,Category_7,2824
2021-08-08,Category_8,2650
2021-08-09,Category_1,2655
2021-08-09,Category_2,2667
2021-08-09,Category_3,1367
2021-08-09,Category_4,1307
2021-08-09,Category_5,3871
2021-08-09,Category_6,1984
2021-08-09,Category_7,2147
2021-08-09,Category_8,1948
2021-08-10,Category_1,2595
2021-08-10,Category_2,2601
2021-08-10,Category_3,1375
2021-08-10,Category_4,1290
2021-08-10,Category_5,3861
2021-08-10,Category_6,2009
2021-08-10,Category_7,2127
2021-08-10,Category_8,1986
2021-08-11,Category_1,2680
2021-08-11,Category_2,2577
2021-08-11,Category_3,1349
2021-08-11,Category_4,1278
2021-08-11,Category_5,3841
2021-08-11,Category_6,1993
2021-08-11,Category_7,2034
2021-08-11,Category_8,1999
2021-08-12,Category_1,2612
2021-08-12,Category_2,2614
2021-08-12,Category_3,1379
2021-08-12,Category_4,1269
2021-08-12,Category_5,3818
2021-08-12,Category_6,1983
2021-08-12,Category_7,2102
2021-08-12,Category_8,2016
2021-08-13,Category_1,2608
2021-08-13,Category_2,2573
2021-08-13,Category_3,1381
2021-08-13,Category_4,1323
2021-08-13,Category_5,3810
2021-08-13,Category_6,1971
2021-08-13,Category_7,2049
2021-08-13,Category_8,1961
2021-08-14,Category_1,3404
2021-08-14,Category_2,3336
2021-08-14,Category_3,1777
2021-08-14,Category_4,1650
2021-08-14,Category_5,4907
2021-08-14,Category_6,2540
2021-08-14,Category_7,2724
2021-08-14,Category_8,2682
2021-08-15,Category_1,3358
2021-08-15,Category_2,3274
2021-08-15,Category_3,1756
2021-08-15,Category_4,1704
2021-08-15,Category_5,4880
2021-08-15,Category_6,2572
2021-08-15,Category_7,2596
2021-08-15,Category_8,2573
2021-08-16,Category_1,2509
2021-08-16,Category_2,2486
2021-08-16,Category_3,1328
2021-08-16,Category_4,1286
2021-08-16,Category_5,3740
2021-08-16,Category_6,1933
2021-08-16,Category_7,1987
2021-08-16,Category_8,1907
2021-08-17,Category_1,2614
2021-08-17,Category_2,2433
2021-08-17,Category_3,1312
2021-08-17,Category_4,1307
2021-08-17,Category_5,3685
2021-08-17,Category_6,1939
2021-08-17,Category_7,2059
2021-08-17,Category_8,1875
2021-08-18,Category_1,2553
2021-08-18,Category_2,2445
2021-08-18,Category_3,1305
2021-08-18,Category_4,1243
2021-08-18,Category_5,3624
2021-08-18,Category_6,1966
2021-08-18,Category_7,1996
2021-08-18,Category_8,1876
2021-08-19,Category_1,2547
2021-08-19,Category_2,2549
2021-08-19,Category_3,1335
2021-08-19,Category_4,1220
2021-08-19,Category_5,3625
2021-08-19,Category_6,1885
2021-08-19,Category_7,2025
2021-08-19,Category_8,1870
2021-08-20,Category_1,2479
2021-08-20,Category_2,2464
2021-08-20,Category_3,1299
2021-08-20,Category_4,1184
2021-08-20,Category_5,3624
2021-08-20,Category_6,1869
2021-08-20,Category_7,1990
2021-08-20,Category_8,1917
2021-08-21,Category_1,3248
2021-08-21,Category_2,3198
2021-08-21,Category_3,1734
2021-08-21,Category_4,1594
2021-08-21,Category_5,4712
2021-08-21,Category_6,2469
2021-08-21,Category_7,2536
2021-08-21,Category_8,2417
2021-08-22,Category_1,3116
2021-08-22,Category_2,3115
2021-08-22,Category_3,1672
2021-08-22,Category_4,1639
2021-08-22,Category_5,4690
2021-08-22,Category_6,2447
2021-08-22,Category_7,2541
2021-08-22,Category_8,2461
2021-08-23,Category_1,2452
2021-08-23,Category_2,2376
2021-08-23,Category_3,1309
2021-08-23,Category_4,1206
2021-08-23,Category_5,3625
2021-08-23,Category_6,1886
2021-08-23,Category_7,1920
2021-08-23,Category_8,1871
2021-08-24,Category_1,2469
2021-08-24,Category_2,2412
2021-08-24,Category_3,1260
2021-08-24,Category_4,1190
2021-08-24,Category_5,3635
2021-08-24,Category_6,1858
2021-08-24,Category_7,1897
2021-08-24,Category_8,1797
2021-08-25,Category_1,2387
2021-08-25,Category_2,2390
2021-08-25,Category_3,1270
2021-08-25,Category_4,1187
2021-08-25,Category_5,3551
2021-08-25,Category_6,1789
2021-08-25,Category_7,1883
2021-08-25,Category_8,1842
2021-08-26,Category_1,2425
2021-08-26,Category_2,2387
2021-08-26,Category_3,1243
2021-08-26,Category_4,1143
2021-08-26,Category_5,3483
2021-08-26,Category_6,1778
2021-08-26,Category_7,1897
2021-08-26,Category_8,1794
2021-08-27,Category_1,2394
2021-08-27,Category_2,2377
2021-08-27,Category_3,1236
2021-08-27,Category_4,1157
2021-08-27,Category_5,3546
2021-08-27,Category_6,1785
2021-08-27,Category_7,1889
2021-08-27,Category_8,1889
2021-08-28,Category_1,3086
2021-08-28,Category_2,3160
2021-08-28,Category_3,1603
2021-08-28,Category_4,1459
2021-08-28,Category_5,4499
2021-08-28,Category_6,2437
2021-08-28,Category_7,2452
2021-08-28,Category_8,2359
2021-08-29,Category_1,3145
2021-08-29,Category_2,2974
2021-08-29,Category_3,1617
2021-08-29,Category_4,1499
2021-08-29,Category_5,4521
